source_url,source_tier,source_category,target_url,target_tier,target_category,anchor_text,suggested_position,rationale,refined_anchor,refined_source
/site/blog/education-loan-to-study-in-france,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,financing via SBI,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/education-loan-to-study-in-france,T3,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page,compare education loans,haiku
/site/blog/education-loan-to-study-in-spain,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,education loan basics,intro,category-pillar,how education loans work,haiku
/site/blog/education-loan-to-study-in-spain,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/education-loan-to-study-in-spain,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan college list,mid,sibling-post,SBI education loan college list,haiku
/site/blog/education-loan-to-study-in-spain,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/education-loan-to-study-in-spain,T3,Education Loans,/site/education-loan,T0,Money Page,explore education loan choices,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/education-loan-vs-personal-loan,T2,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar,how education loans work,haiku
/site/blog/education-loan-vs-personal-loan,T2,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/education-loan-vs-personal-loan,T2,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post,SBI education loan college list,haiku
/site/blog/education-loan-vs-personal-loan,T2,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/education-loan-vs-personal-loan,T2,Education Loans,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page,explore education loan choices,haiku
/site/blog/education-loan-without-parents,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,education loan basics,intro,category-pillar,how education loans work,haiku
/site/blog/education-loan-without-parents,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,student loans without a guarantor,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/education-loan-without-parents,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post,SBI education loan college list,haiku
/site/blog/education-loan-without-parents,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post,SBI education loan scheme,haiku
/site/blog/education-loan-without-parents,T3,Education Loans,/site/education-loan,T0,Money Page,our education loan guide,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/education-loans-for-msc-students,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how education loans work,intro,category-pillar,how education loans work,haiku
/site/blog/education-loans-for-msc-students,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/education-loans-for-msc-students,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post,SBI education loan college list,haiku
/site/blog/education-loans-for-msc-students,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/education-loans-for-msc-students,T3,Education Loans,/site/education-loan,T0,Money Page,our education loan guide,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/education-loans-in-delhi,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar,how education loans work,haiku
/site/blog/education-loans-in-delhi,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/education-loans-in-delhi,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post,SBI education loan college list,haiku
/site/blog/education-loans-in-delhi,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,apply for SBI's education loan,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/education-loans-in-delhi,T3,Education Loans,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/elan-loans-for-study-abroad-loan-requirement-an-informative-guide,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar,how education loans work,haiku
/site/blog/elan-loans-for-study-abroad-loan-requirement-an-informative-guide,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/elan-loans-for-study-abroad-loan-requirement-an-informative-guide,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post,SBI education loan college list,haiku
/site/blog/elan-loans-for-study-abroad-loan-requirement-an-informative-guide,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post,SBI education loan scheme,haiku
/site/blog/elan-loans-for-study-abroad-loan-requirement-an-informative-guide,T3,Education Loans,/site/education-loan,T0,Money Page,explore education loan choices,conclusion,t0-money-page,explore education loan choices,haiku
/site/blog/eligibility-criteria-for-study-abroad-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar,how education loans work,haiku
/site/blog/eligibility-criteria-for-study-abroad-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,student loans without a guarantor,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/eligibility-criteria-for-study-abroad-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post,SBI education loan college list,haiku
/site/blog/eligibility-criteria-for-study-abroad-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/eligibility-criteria-for-study-abroad-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/engineering-colleges-in-dubai,T4,Study Abroad,/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,T1P,Study Abroad,top MBBS abroad colleges and cost,intro,category-pillar,top MBBS abroad colleges and cost,haiku
/site/blog/engineering-colleges-in-dubai,T4,Study Abroad,/site/blog/mbbs-in-abroad-for-indian,T1P,Study Abroad,low-cost MBBS overseas,mid,category-pillar,MBBS abroad for Indians,haiku
/site/blog/engineering-colleges-in-dubai,T4,Study Abroad,/site/blog/mba-in-pharmaceutical-management,T3,Study Abroad,pharma MBA course guide,mid,sibling-post,MBA in pharmaceutical management,haiku
/site/blog/engineering-colleges-in-dubai,T4,Study Abroad,/site/blog/cost-of-living-in-dubai,T3,Study Abroad,Dubai living expenses breakdown,pre-conclusion,sibling-post,cost of living in Dubai,haiku
/site/blog/engineering-colleges-in-dubai,T4,Study Abroad,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/enhanced-career-other-top-10-benefits-of-studying-abroad,T4,Study Abroad,/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,T1P,Study Abroad,fee structure for MBBS abroad,intro,category-pillar,top MBBS abroad colleges and cost,haiku
/site/blog/enhanced-career-other-top-10-benefits-of-studying-abroad,T4,Study Abroad,/site/blog/mbbs-in-abroad-for-indian,T1P,Study Abroad,MBBS abroad for Indians,mid,category-pillar,study MBBS outside India,haiku
/site/blog/enhanced-career-other-top-10-benefits-of-studying-abroad,T4,Study Abroad,/site/blog/mba-in-pharmaceutical-management,T3,Study Abroad,MBA in pharmaceutical management,mid,sibling-post,MBA in pharmaceutical management,haiku
/site/blog/enhanced-career-other-top-10-benefits-of-studying-abroad,T4,Study Abroad,/site/blog/cost-of-living-in-dubai,T3,Study Abroad,how much it costs to live in Dubai,pre-conclusion,sibling-post,cost of living in Dubai,haiku
/site/blog/enhanced-career-other-top-10-benefits-of-studying-abroad,T4,Study Abroad,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/entrance-exams-for-mba-in-india,T3,Study Abroad,/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,T1P,Study Abroad,top MBBS abroad colleges and cost,intro,category-pillar,MBBS abroad college fees,haiku
/site/blog/entrance-exams-for-mba-in-india,T3,Study Abroad,/site/blog/mbbs-in-abroad-for-indian,T1P,Study Abroad,study MBBS outside India,mid,category-pillar,MBBS abroad for Indians,haiku
/site/blog/entrance-exams-for-mba-in-india,T3,Study Abroad,/site/blog/mba-in-pharmaceutical-management,T3,Study Abroad,MBA options for pharma students,mid,sibling-post,MBA in pharmaceutical management,haiku
/site/blog/entrance-exams-for-mba-in-india,T3,Study Abroad,/site/blog/cost-of-living-in-dubai,T3,Study Abroad,how much it costs to live in Dubai,pre-conclusion,sibling-post,cost of living in Dubai,haiku
/site/blog/entrance-exams-for-mba-in-india,T3,Study Abroad,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page,education loan in India,haiku
/site/blog/essential-financial-planning-tips-for-studying-abroad,T4,Study Abroad,/site/blog/top-colleges-fees-for-mbbs-abroad-for-indian-students,T1P,Study Abroad,affordable MBBS abroad colleges,intro,category-pillar,top MBBS abroad colleges and cost,haiku
/site/blog/essential-financial-planning-tips-for-studying-abroad,T4,Study Abroad,/site/blog/mbbs-in-abroad-for-indian,T1P,Study Abroad,MBBS abroad options,mid,category-pillar,MBBS abroad for Indians,haiku
/site/blog/essential-financial-planning-tips-for-studying-abroad,T4,Study Abroad,/site/blog/mba-in-pharmaceutical-management,T3,Study Abroad,MBA in pharmaceutical management,mid,sibling-post,MBA in pharmaceutical management,haiku
