source_url,source_tier,source_category,target_url,target_tier,target_category,anchor_text,suggested_position,rationale
/site/blog/bmhs-fees,T3,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash NEET coaching fees,intro,category-pillar
/site/blog/bmhs-fees,T3,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,Pharm D fees and eligibility,mid,category-pillar
/site/blog/bmhs-fees,T3,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,BAMS admission in Pune,mid,sibling-post
/site/blog/bmhs-fees,T3,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore's leading Nursing colleges,pre-conclusion,sibling-post
/site/blog/imucet-exam-syllabus,T3,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota coaching costs,intro,category-pillar
/site/blog/imucet-exam-syllabus,T3,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA college and branch cutoffs,mid,category-pillar
/site/blog/imucet-exam-syllabus,T3,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff by branch,mid,sibling-post
/site/blog/imucet-exam-syllabus,T3,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks and rank breakdown,pre-conclusion,sibling-post
/site/blog/biotechnology-course,T3,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash Institute course fees,intro,category-pillar
/site/blog/biotechnology-course,T3,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,everything about Pharm D,mid,category-pillar
/site/blog/biotechnology-course,T3,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,BAMS admission in Pune,mid,sibling-post
/site/blog/biotechnology-course,T3,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,BSc Nursing admissions in Bangalore,pre-conclusion,sibling-post
/site/blog/au-small-finance-bank-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,education loan basics,intro,category-pillar
/site/blog/au-small-finance-bank-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar
/site/blog/au-small-finance-bank-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post
/site/blog/au-small-finance-bank-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post
/site/blog/au-small-finance-bank-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,explore education loan choices,conclusion,t0-money-page
/site/blog/d-pharma-course-fees,T3,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar
/site/blog/d-pharma-course-fees,T3,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar
/site/blog/d-pharma-course-fees,T3,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,cutoff for VIT admission,mid,sibling-post
/site/blog/d-pharma-course-fees,T3,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,convert EAMCET marks to rank,pre-conclusion,sibling-post
/site/blog/bank-of-maharashtra-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar
/site/blog/bank-of-maharashtra-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,how to get a loan without a co-signer,mid,category-pillar
/site/blog/bank-of-maharashtra-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post
/site/blog/bank-of-maharashtra-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post
/site/blog/bank-of-maharashtra-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,student loans without a guarantor,mid,category-pillar
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,financing via SBI,pre-conclusion,sibling-post
/site/blog/top-education-loan-in-uttarakhand-eligibility-rates-process-explained,T3,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page
/site/blog/sbi-education-loan-form-complete-guide,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar
/site/blog/sbi-education-loan-form-complete-guide,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar
/site/blog/sbi-education-loan-form-complete-guide,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,colleges approved by SBI,mid,sibling-post
/site/blog/sbi-education-loan-form-complete-guide,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post
/site/blog/sbi-education-loan-form-complete-guide,T3,Education Loans,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page
/site/blog/yono-sbi-education-loan-2025,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar
/site/blog/yono-sbi-education-loan-2025,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar
/site/blog/yono-sbi-education-loan-2025,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post
/site/blog/yono-sbi-education-loan-2025,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,apply for SBI's education loan,pre-conclusion,sibling-post
/site/blog/yono-sbi-education-loan-2025,T3,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page
/site/blog/propelld-vs-credenc-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,education loan basics,intro,category-pillar
/site/blog/propelld-vs-credenc-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,student loans without a guarantor,mid,category-pillar
/site/blog/propelld-vs-credenc-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post
/site/blog/propelld-vs-credenc-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,apply for SBI's education loan,pre-conclusion,sibling-post
/site/blog/propelld-vs-credenc-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,our education loan guide,conclusion,t0-money-page
/site/blog/top-education-loan-in-andhra-pradesh-compare-banks-schemes-interest-rates-guide,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how education loans work,intro,category-pillar
/site/blog/top-education-loan-in-andhra-pradesh-compare-banks-schemes-interest-rates-guide,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,how to get a loan without a co-signer,mid,category-pillar
/site/blog/top-education-loan-in-andhra-pradesh-compare-banks-schemes-interest-rates-guide,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post
/site/blog/top-education-loan-in-andhra-pradesh-compare-banks-schemes-interest-rates-guide,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post
/site/blog/top-education-loan-in-andhra-pradesh-compare-banks-schemes-interest-rates-guide,T3,Education Loans,/site/education-loan,T0,Money Page,explore education loan choices,conclusion,t0-money-page
/site/blog/credila-vs-icici-bank-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,understanding education loans,intro,category-pillar
/site/blog/credila-vs-icici-bank-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar
/site/blog/credila-vs-icici-bank-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post
/site/blog/credila-vs-icici-bank-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,financing via SBI,pre-conclusion,sibling-post
/site/blog/credila-vs-icici-bank-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,colleges approved by SBI,mid,sibling-post
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,apply for SBI's education loan,pre-conclusion,sibling-post
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,T3,Education Loans,/site/education-loan,T0,Money Page,our education loan guide,conclusion,t0-money-page
/site/blog/hdfc-credila-vs-auxilo-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,understanding education loans,intro,category-pillar
/site/blog/hdfc-credila-vs-auxilo-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,student loans without a guarantor,mid,category-pillar
/site/blog/hdfc-credila-vs-auxilo-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan college list,mid,sibling-post
/site/blog/hdfc-credila-vs-auxilo-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post
/site/blog/hdfc-credila-vs-auxilo-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page
/site/blog/propelld-vs-central-bank-of-india-best-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,education loan basics,intro,category-pillar
/site/blog/propelld-vs-central-bank-of-india-best-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar
/site/blog/propelld-vs-central-bank-of-india-best-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post
/site/blog/propelld-vs-central-bank-of-india-best-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,financing via SBI,pre-conclusion,sibling-post
/site/blog/propelld-vs-central-bank-of-india-best-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page
/site/blog/axis-bank-abroad-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar
/site/blog/axis-bank-abroad-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar
/site/blog/axis-bank-abroad-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan college list,mid,sibling-post
/site/blog/axis-bank-abroad-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post
/site/blog/axis-bank-abroad-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page
/site/blog/education-loan-for-usa-top-banks-rates-eligibility-explained,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how education loans work,intro,category-pillar
/site/blog/education-loan-for-usa-top-banks-rates-eligibility-explained,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar
/site/blog/education-loan-for-usa-top-banks-rates-eligibility-explained,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,colleges approved by SBI,mid,sibling-post
/site/blog/education-loan-for-usa-top-banks-rates-eligibility-explained,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post
/site/blog/education-loan-for-usa-top-banks-rates-eligibility-explained,T3,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page
/site/blog/education-loan-for-mba-abroad,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,understanding education loans,intro,category-pillar
/site/blog/education-loan-for-mba-abroad,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar
