slug,item_id,url,tier,field,location,claim_type,lane,matched_text,context,old_text,new_text,confidence,reasoning,source_url,evidence_quote,status,validation_error
ap-eamcet-rank-predictor,684a81a03d00b647fb4f4a2f,/site/blog/ap-eamcet-rank-predictor,T3,post-body,a,year,B,2026,AP EAMCET College Predictor 2026,,,,"The source explicitly lists 'AP EAPCET - 2026 Engineering, Agriculture and Pharmacy Common Entrance Test', confirming 2026 is the current cycle.",,,not-stale,
ap-eamcet-rank-predictor,684a81a03d00b647fb4f4a2f,/site/blog/ap-eamcet-rank-predictor,T3,post-body,a,year,B,2026,EAMCET Marks vs Rank 2026,,,,"The source confirms AP EAPCET 2026 is the active cycle, so EAMCET Marks vs Rank 2026 is current.",,,not-stale,
ap-eamcet-rank-predictor,684a81a03d00b647fb4f4a2f,/site/blog/ap-eamcet-rank-predictor,T3,post-body-2nd-half,a,year,B,2026,KEAM Rank Predictor 2026: Check How To Use the Rank Predictor Tool and Predict Your Rank,,,LOW,"unverifiable: The source excerpts contain no information about KEAM, so the current year for KEAM Rank Predictor cannot be verified.",,,queued,
ap-eamcet-rank-predictor,684a81a03d00b647fb4f4a2f,/site/blog/ap-eamcet-rank-predictor,T3,post-body-2nd-half,a,year,B,2026,GATE Rank Predictor 2026,,,LOW,"unverifiable: The source excerpts contain no information about GATE, so the current year for GATE Rank Predictor cannot be verified.",,,queued,
ap-eamcet-rank-predictor,684a81a03d00b647fb4f4a2f,/site/blog/ap-eamcet-rank-predictor,T3,post-body-2nd-half,a,year,B,2026,KCET Rank Predictor 2026: Calculate Your Expected Rank & Check Admission Chances,,,LOW,"unverifiable: The source excerpts contain no information about KCET, so the current year for KCET Rank Predictor cannot be verified.",,,queued,
ap-eamcet-rank-predictor,684a81a03d00b647fb4f4a2f,/site/blog/ap-eamcet-rank-predictor,T3,post-body-2nd-half,a,year,B,2026,TS EAMCET College Predictor 2026,,,LOW,"unverifiable: The source excerpts cover AP (Andhra Pradesh) CETs only and contain no information about TS (Telangana) EAMCET, so the current year cannot be verified.",,,queued,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,name,title,year,IGNORE,2026,"AP PGCET Exam 2026: Exam Date, Application, Eligibility, Syllabus, and Courses Offered",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,p,year,IGNORE,2026,The AP PGCET 2026 provides students with the opportunity to apply for,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,p,year,IGNORE,2026,"June 2026 (2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,li,year,IGNORE,2026,"The AP PGCET Exam 2026, including important dates, exam structure, and eligibility criteria",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,li,year,IGNORE,2026,"The process for completing the AP PGCET 2026 application, including fee details and the submission of required documents.",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,h2,year,IGNORE,2026,AP PGCET Exam 2026: Highlights,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,h3,year,IGNORE,2026,Below are key highlights of the AP PGCET exam 2026:,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Dates,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Registration Start Date,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"April 2026 (1st week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGECET Last Date to Apply 2026 (Without Late Fee),,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (1st week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,fee,IGNORE,INR 1000,AP PGCET Exam 2026 Application Form (With Late Fee INR 1000),,,,fee near current/future year only,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Application Form (With Late Fee INR 1000),,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Application Form (With Late Fee INR 2000),,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (2nd–3rd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,fee,IGNORE,INR 4000,AP PGCET Exam 2026 Application Form (With Late Fee INR 4000),,,,fee near current/future year only,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Application Form (With Late Fee INR 4000),,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (3rd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,fee,IGNORE,"INR 10,000","AP PGCET Exam 2026 Application Form (With Late Fee INR 10,000)",,,,fee near current/future year only,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"AP PGCET Exam 2026 Application Form (With Late Fee INR 10,000)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (3rd–4th week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Application Form Correction Window,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Hall Ticket,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (last week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Date,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"June 2026 (2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Preliminary Answer Key,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"June 2026 (2nd–3rd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Objections on Preliminary Answer Key,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"June 2026 (3rd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Result Date,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"June 2026 (last week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 1 Counselling,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"August 2026 (1st week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 1 Web Counselling Registration End Date,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"August 2026 (1st–2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 1 Web Options,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"August 2026 (2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 1 Web Options Editing,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"August 2026 (2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 1 Seat Allocation,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"September 2026 (1st week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 1 Reporting,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"September 2026 (1st–2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"September 2026 (2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 2 Web Counselling,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"September 2026 (2nd–3rd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 2 Web Counselling Registration End Date,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"September 2026 (3rd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 2 Web Options,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"September 2026 (3rd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 2 Web Options Editing,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"September 2026 (3rd–4th week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 2 Seat Allocation,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"October 2026 (1st week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Phase 2 Reporting,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"October 2026 (1st–2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,h2,year,IGNORE,2026,AP PGECET 2026 Exam Date,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,h3,year,IGNORE,2026,Here are the key dates for the AP PGCET Exam 2026:,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Dates,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Registration Start Date,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"April 2026 (1st week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGECET Last Date to Apply 2026 (Without Late Fee),,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (1st week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,fee,IGNORE,INR 1000,AP PGCET Exam 2026 Application Form (With Late Fee INR 1000),,,,fee near current/future year only,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Application Form (With Late Fee INR 1000),,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Application Form (With Late Fee INR 2000),,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (2nd–3rd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,fee,IGNORE,INR 4000,AP PGCET Exam 2026 Application Form (With Late Fee INR 4000),,,,fee near current/future year only,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Application Form (With Late Fee INR 4000),,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (3rd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,fee,IGNORE,"INR 10,000","AP PGCET Exam 2026 Application Form (With Late Fee INR 10,000)",,,,fee near current/future year only,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"AP PGCET Exam 2026 Application Form (With Late Fee INR 10,000)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (3rd–4th week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Application Form Correction Window,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Hall Ticket,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"May 2026 (last week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Date,,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,"June 2026 (2nd week, tentative)",,,,year is current or future,,,ignored,
ap-pgcet-exam,6827781929667d1535ae60f0,/site/blog/ap-pgcet-exam,T3,post-body,td,year,IGNORE,2026,AP PGCET Exam 2026 Preliminary Answer Key,,,,year is current or future,,,ignored,
